426,476,856.6588791
426,291,28.03076558
426,218,340.8515034
308,537,843.6721963
279,191,39.81167623
279,18,43.38411966
279,428,43.38411966
281,291,60.76068176
281,292,76.71992597
436,665,47.07657913
436,554,248.8948703
297,579,427.2590896
297,539,268.3554933
297,682,27.60744461
268,307,333.0497306
20,398,40.71819058
448,727,296.4497403
448,410,433.0708868
448,309,53.00779777
448,778,285.9447381
471,280,50.06984554
471,304,1379.590969
471,307,1377.864682
471,287,405.4843036
292,288,1251.12831577
737,509,185.6766864
289,677,187.7190244
289,666,2841.6582835000004
312,304,251.0133526
312,471,112.8321854
312,487,184.2071001
312,291,629.9856475
312,145,488.7678846
312,725,54.25548061
295,288,204.427185
295,694,142.4933375
304,668,620.0420275
304,312,732.3995101
304,506,39.73944339
304,683,129.4125695
304,666,233.9993629
304,512,22.83836636
304,548,129.4125695
304,505,49.09781574
668,543,198.074137
552,305,45.12888963
552,6,192.3413005
552,167,246.04545417
552,32,74.57251452
552,596,89.22921487
552,506,82.10140313
552,732,75.55580374
552,295,101.54791338
305,153,119.4524689
305,148,107.7533561
305,100,21.0977061
302,304,39.73944339
302,205,133.7864898
302,684,257.8005279
300,553,26.24991569
300,667,152.0789748
300,578,185.1882151
300,544,120.99361
300,288,846.2105158
300,289,641.8786677
667,37,152.0789748
667,16,15.68468639
667,287,140.11988631
667,288,410.9796324
667,684,81.07210859
667,591,93.57769458
667,515,75.36263696
666,49,100.8743799
666,289,568.3316567
666,266,89.58396418
666,732,15.34485303
666,12,15.34485303
666,287,546.3488818
287,265,51.55171926
322,291,26.53395505
322,343,262.3445734
296,266,932.5086836
296,153,27.27675901
500,537,122.361601
500,304,589.2719838
293,153,322.3163995
315,248,547.8451708
315,548,69.5552833
310,487,352.2416579
310,667,41.08279694
310,682,28.39913743
512,307,107.7533561
512,291,22.83836636
321,548,65.50290087
307,287,93.50606673
307,291,988.6391827
290,291,212.8923526
329,288,98.80256468
683,739,45.51107178
288,614,321.3179695
288,292,587.2041949
288,291,737.6205104000001
288,148,27.60744461
309,288,200.41722433
309,287,174.403317
309,374,54.17868997
319,304,39.73944339
496,61,67.87965867
496,527,29.88771811
301,683,223.9632222
301,807,179.760269
675,291,351.5611567
673,287,208.6973194
677,297,244.2610161
677,293,287.92324
677,288,533.5021795
677,289,23.29275005
677,672,2123.202268
677,547,23.29275005
677,306,74.12735625
677,308,40.61503061
677,667,598.8117259
325,146,208.6973194
325,291,256.26369458
325,537,123.0642153
332,545,285.7583409
333,684,204.4019426
333,288,102.9829531
333,683,119.1381908
333,666,203.2331787
333,287,88.18349193
333,537,101.8796734
331,287,101.8796734
681,287,18.76384991
680,153,607.9595016699999
680,341,117.39950197
453,423,292.1494611
28,548,118.7085488
355,548,463.1613679
355,677,23.96071349
370,15,480.0902429
370,307,609.1797
370,20,99.72904346
373,11,575.5012227
362,227,343.1634759
364,176,125.7451229
371,298,147.08764882000003
371,225,67.08799715
464,552,258.56823
423,779,129.6495558
376,225,605.2489499000001
414,65,111.0910871
414,78,929.9563869
414,101,195.93433420999997
414,410,126.746703
414,560,46.51186954
385,151,843.9396403
385,228,316.5885698
409,427,135.4148319
409,585,84.31530586
413,639,152.56696628
418,456,263.4108032
418,537,228.9719571
418,14,79.23426517
418,374,116.6462881
418,569,50.35049491
418,563,722.7451343
418,727,79.23426517
386,524,720.2123432
383,525,153.139259
412,134,37.22617855
412,415,875.7774783
387,381,342.5498358
387,304,97.34264767
387,198,153.0494504
402,620,67.48023452
402,621,67.48023452
417,511,286.3248341
417,20,225.8417977
417,18,239.7670381
417,578,138.1129502
401,497,568.6304973
415,410,431.8621732
415,498,72.91994648
415,47,71.48428092
410,522,87.58855407
399,20,58.04366294
399,297,408.9394847
399,126,34.00984043
399,4,29.06188396
407,402,638.9012143
407,793,304.19720031
407,381,134.7250473
407,669,197.3240628
407,218,116.4188874
407,424,119.718244
407,379,167.00883054
407,58,184.5241944
407,668,99.12000326
407,404,103.6839
407,182,125.5021911
407,153,117.8236052
403,73,88.26772011
393,537,713.1137062
578,291,560.1663727
578,38,438.6088771
381,166,886.1797378
381,447,783.0800543
406,13,115.8441646
400,540,1014.1476504
379,407,81.32090249
537,393,713.1137062
537,553,112.5289639
808,4,78.10733
433,305,283.63172259
433,382,261.299831
438,287,274.337833
440,287,476.6171209
439,500,74.21667464
439,440,36.07499044
443,738,201.3846438
443,682,201.25226726
435,773,293.9281101
435,320,361.5432661
435,672,23.75023168
430,153,1025.51663
431,153,292.5031673
431,701,59.00582
434,471,111.71202875
434,760,50.68272426
434,320,50.05521122
434,537,62.93939119
491,206,59.92478349
491,360,226.95584188
509,181,539.5960237
437,712,509.936019
432,67,129.1438738
849,478,304.5851924
642,666,175.6469085
642,578,128.5465055
821,652,165.96505814
466,502,159.2135978
466,18,214.317504
466,511,209.4345638
466,499,212.7025132
466,298,29.15226782
490,4,1003.228652
490,307,526.0962531
474,86,100.5906535
474,189,23.55116109
472,91,261.2644708
472,476,339.4929001
487,674,110.7173538
487,511,321.9635277
487,514,226.32004690000002
487,45,630.7131913
487,669,630.7131913
487,761,201.0055908
477,441,269.7150354
477,29,195.4066
477,363,290.9461715
486,22,324.5944721
486,427,324.5944721
486,41,231.8608535
486,424,952.9344625
489,197,96.459373
470,288,66.15821182
483,156,235.0818646
727,786,68.91283344
727,291,99.77008839999999
727,642,54.66355184
727,47,46.59797527
727,677,28.81799404
727,499,21.4773146
727,287,70.6330286
727,516,65.68026854
727,15,16.71347867
727,128,80.38436785
727,471,14.605147
727,508,27.98637237
723,182,111.4292436
502,291,832.1075356
510,666,788.5301136
495,291,100.8183669
684,667,41.08279694
513,291,73.65456231
511,94,34.09741689
511,466,74.87606401
511,682,105.3557472
535,511,43.43762
535,524,60.01263114
526,509,46.51186954
526,539,53.78117421
528,20,813.9002697000001
522,526,93.23121684
522,525,32.04306269
522,397,46.97098879
522,126,60.72196287
522,353,68.13633821
522,621,28.67890018
522,354,92.3314929
522,6,802.1429534
522,50,802.1221963
522,10,802.1428491
522,25,802.1427448
522,139,60.65582157
531,526,540.9108179
529,548,83.60098824
529,412,79.73744384
126,522,28.67890018
527,57,26.51102829
517,398,342.9253422
517,525,50.20768771
517,498,83.75842976
517,307,90.50219225
524,437,200.1332684
523,522,474.1273044
523,413,574.8288575
533,397,168.8990571
525,14,130.3130549
525,517,113.72251127999999
520,498,280.1873
699,498,205.71173
699,146,37.70695201
699,497,87.21714688
699,507,32.87465307
699,225,115.7930957
696,15,393.9217288
696,651,253.39260339999998
696,508,60.10984
696,307,159.6066279
696,359,59.18466023
696,580,49.16427994
696,320,398.041
725,272,54.25548061
725,499,80.82462
725,146,505.6408508
725,22,69.7479
687,225,213.22
685,306,536.612194
685,183,73.88620808
685,234,80.26788846
685,346,458.8974919
685,537,225.4470986
695,540,177.1852333
695,307,153.8278962
695,502,46.77144883
695,46,477.6696864
695,12,177.1852333
705,429,588.4003916
689,419,121.4647664
651,698,115.657663
651,65,569.4177049
703,31,298.6587589
722,108,124.0099
724,307,124.5140875
715,122,311.6262789
702,424,368.3583957
702,15,523.3856202
714,104,37.5756812
698,20,278.0676424
717,20,112.8475547
544,151,244.88503084
544,509,47.20964402
544,20,80.12685449
544,166,62.95344139
555,14,37.60787045
555,148,266.8180029
555,575,121.4842718
556,494,142.5648924
556,616,206.798
556,499,195.725031
556,33,89.11523823
556,547,49.26310118
556,597,42.81212942
556,578,92.345032
556,20,41.07006101
547,584,350.2801581
547,86,287.3046974
547,666,502.1260059
547,545,92.89102884
547,291,91.66138074
547,544,268.43572653
553,20,97.76634712
553,540,456.5798869
553,455,264.6971473
553,513,192.3991911
545,46,77.87401383
545,588,305.9186576
545,446,35.82069406
546,532,273.3054586
550,511,223.5073991
577,146,335.86755203999996
572,539,33.38964977
557,524,423.3164803
584,498,280.7983176
584,334,572.6123262
584,511,636.0612379
590,581,309.2335453
590,584,9.318954606
601,522,340.3917166
598,317,809.3833441
598,315,375.8410924
581,538,197.1709396
580,441,776.4475669
593,770,216.3387406
582,111,407.2241503
618,554,2285.832036
618,737,216.0629832
618,487,190.7569761
616,553,323.2726
613,476,24.70508206
613,404,23.58705325
770,242,257.57263018
762,410,56.87769
771,570,61.14307252
764,341,281.3336229
763,666,143.2115692
773,226,113.1230986
773,182,697.5371761
768,122,942.8303134
182,761,697.5371761
623,273,253.97024709000002
627,539,349.8225617
635,100,73.66713135
648,182,178.7191773
644,150,50.27170113
652,182,238.2694974
645,523,381.2938636
661,20,224.977194
662,511,86.17549192
663,54,443.3423448
657,525,164.8266894
659,148,1527.200477
1,704,160.6855054
32,65,782.6176598
21,100,101.6014022
21,537,372.9816106
820,566,26.0065875
682,291,1110.866019
682,287,629.9392307100001
682,288,27.60744461
670,153,13.10738727
153,315,13.10738727
